date,workerid,amount
Mon Jan 21 14:43:48 PST 2019,A396Q093FLSH4G,0.4
Mon Jan 21 14:50:04 PST 2019,A3AM9JHTS7537G,0.4
Mon Jan 21 15:31:17 PST 2019,AT0ZDYO3A510P,0.4
Mon Jan 21 15:48:53 PST 2019,A1RAMKQ7DTZSY9,0.4
Mon Jan 21 16:01:03 PST 2019,A118D8IEW5CR9D,0.4
Mon Jan 21 16:15:32 PST 2019,A20JOPT8OGJW7X,0.4
Mon Jan 21 16:16:10 PST 2019,AEH26JDHBOVMX,0.4
Mon Jan 21 18:28:09 PST 2019,A3F3FYSJA57J0E,0.4
Mon Jan 21 18:36:09 PST 2019,A31J4TQIDERVVE,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
