date,workerid,amount
Tue Mar 12 00:26:50 PDT 2019,A264EBGUV70XK9,0.5
Tue Mar 12 02:51:24 PDT 2019,A3244QNIOAH7C5,0.5
Wed Mar 13 04:26:04 PDT 2019,AMV1E7FFPVAW4,0.5
Thu Mar 14 02:06:51 PDT 2019,ATEWATSZJIDBW,0.5
Thu Mar 14 02:13:52 PDT 2019,ASQ01UIU3XVYQ,0.5
Thu Mar 14 22:01:08 PDT 2019,AZ1CPF2NHT5QO,0.5
Fri Mar 15 08:58:59 PDT 2019,A1FDTSI4FRKNEC,0.5
Fri Mar 15 16:41:43 PDT 2019,AUL7QZXQX2N60,0.5
Mon Mar 18 03:07:14 PDT 2019,A2G1CPU70FHS68,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
