date,workerid,amount
Mon Mar 11 19:38:31 PDT 2019,A352QLA6AIP5J2,0.5
Tue Mar 12 10:19:48 PDT 2019,A3VTPOX0FP1BF3,0.5
Wed Mar 13 23:43:12 PDT 2019,ATE09VU22KRIS,0.5
Thu Mar 14 02:04:02 PDT 2019,A80ZQS34472ZL,0.5
Thu Mar 14 02:07:01 PDT 2019,A2XAYJ04B22OXN,0.5
Thu Mar 14 19:55:29 PDT 2019,A2QMBRURIY76G8,0.5
Thu Mar 14 23:36:41 PDT 2019,ASZ56AVQ9MQUK,0.5
Fri Mar 15 23:25:05 PDT 2019,A1U3UUELW55W65,0.5
Sat Mar 16 18:00:33 PDT 2019,A34I4DEELE0AZP,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
