date,workerid,amount
Mon Mar 11 18:24:37 PDT 2019,A19334QPYR2HHO,0.5
Tue Mar 12 12:22:48 PDT 2019,A34ATFVFD6GJK2,0.5
Thu Mar 14 02:11:24 PDT 2019,A22UTVPLLXJKLT,0.5
Thu Mar 14 22:00:49 PDT 2019,ACRPGQAXICOOT,0.5
Sat Mar 16 12:11:40 PDT 2019,A12XMMB5GQ61Y7,0.5
Tue Mar 19 06:19:24 PDT 2019,A2DVZVTZOCUUB,0.5
Tue Mar 19 11:43:00 PDT 2019,A2WSV5K1PGO001,0.5
Tue Mar 19 20:29:24 PDT 2019,A1N52WM88S6JXY,0.5
Wed Mar 20 06:59:08 PDT 2019,A12ITXH6BXK205,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
