date,workerid,amount
Mon Jan 21 14:47:58 PST 2019,A1M0JDU08KRH7X,0.4
Mon Jan 21 15:10:39 PST 2019,A3RDUKX6ZRMR3N,0.4
Mon Jan 21 15:43:30 PST 2019,A3F8RP193M37U9,0.4
Mon Jan 21 16:01:10 PST 2019,A1UHVTVHBSJQQI,0.4
Mon Jan 21 16:53:58 PST 2019,A2TGWIJCG43YJ2,0.4
Mon Jan 21 17:02:42 PST 2019,A25DP39XRZDLQM,0.4
Mon Jan 21 18:11:40 PST 2019,A32DRYN7M7HIZT,0.4
Mon Jan 21 18:28:39 PST 2019,AGYU1N4MKSK04,0.4
Mon Jan 21 18:35:36 PST 2019,A2DW47AFPJWXAM,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
