date,workerid,amount
Mon Mar 11 19:31:52 PDT 2019,AQ0WOHTR9PHO5,0.5
Mon Mar 11 21:40:54 PDT 2019,A37KREDYGDTP4U,0.5
Mon Mar 11 21:44:17 PDT 2019,A2P7IU3JLL4VW2,0.5
Tue Mar 12 07:39:21 PDT 2019,AVOUUPVL762BT,0.5
Tue Mar 12 11:01:29 PDT 2019,A34V6YW168G90W,0.5
Tue Mar 12 11:54:15 PDT 2019,A3W4WY7NDBCRQL,0.5
Fri Mar 15 23:37:36 PDT 2019,A1FW7GH5HSMLMJ,0.5
Sun Mar 17 15:14:13 PDT 2019,A1J6AHTSS48N5X,0.5
Sun Mar 17 23:01:48 PDT 2019,A14XGLV5TR4GPF,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
