date,workerid,amount
Mon Mar 11 21:10:11 PDT 2019,A3G3DWGVRG1F4Q,0.5
Mon Mar 11 21:56:58 PDT 2019,A1SIKOXKREHIK4,0.5
Tue Mar 12 05:10:50 PDT 2019,A3PYRC8OE891F,0.5
Tue Mar 12 10:39:14 PDT 2019,A30Z35CHHL9GP2,0.5
Wed Mar 13 08:15:25 PDT 2019,A26ZY3GYKZK3DC,0.5
Thu Mar 14 02:07:03 PDT 2019,A2807HUMU6JG6Z,0.5
Sun Mar 17 15:50:11 PDT 2019,A1PZR1Y50OZK60,0.5
Sun Mar 17 21:25:01 PDT 2019,A2FJ8YQ6VHGD2L,0.5
Mon Mar 18 06:47:44 PDT 2019,A10SM49VPGK2VE,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
