date,workerid,amount
Mon Mar 11 18:50:35 PDT 2019,A36X6B6HXD442I,0.5
Mon Mar 11 20:07:18 PDT 2019,AYUJ5NKLHT7MH,0.5
Mon Mar 11 22:18:52 PDT 2019,A38QKKR7ZJGCO2,0.5
Tue Mar 12 04:17:59 PDT 2019,A127837DF78FIF,0.5
Tue Mar 12 06:13:31 PDT 2019,AA03EU7ZHXBFL,0.5
Tue Mar 12 13:50:14 PDT 2019,ACHNG669W5V6P,0.5
Tue Mar 12 19:50:44 PDT 2019,ARRAC7IQ15WZ,0.5
Wed Mar 13 23:41:52 PDT 2019,A9Q29DG9Z39BI,0.5
Thu Mar 14 02:07:00 PDT 2019,A304S6RPVBSZRV,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
